dept_code;dept_name;muni_code;muni_name;muni_name;poblacion_2025;CEN/POP;VOTE DIF;AVEWIN;LANDSLIDE;area_km2;Pop/km2;mesas_total;censo_mujeres;censo_hombres;puestos;Personas/puesto;mesas_censo;mesas_escrutadas;Personas/mesa;DIF-MESAS;Elect/poblacion;censo_electoral;votantes;% votantes;votos_validos;votos_nulos;votos_blancos;cepeda;espriella;% blanco;% nulos;%cepeda;%espriella;SUM;DIF
25;NORTE DE SAN;93;TIBU;TIBU;60.119;75,98 %;3.861;TRUE;FALSE;2.737;22;138;20.662;25.015;19;2.404;138;138;331;0;75,98 %;45.677;21.006;45,99 %;20.701;258;432;8.204;12.065;2,06 %;1,23 %;39,06 %;57,44 %;99,78 %;-47
1;ANTIOQUIA;142;GUARNE;GUARNE;60.921;74,10 %;14.672;TRUE;TRUE;151;403;135;22.695;22.449;14;3.225;135;135;334;0;74,10 %;45.144;33.537;74,29 %;33.118;373;780;8.833;23.505;2,33 %;1,11 %;26,34 %;70,09 %;99,86 %;-46
27;SANTANDER;181;SAN GIL;SAN GIL;61.237;76,59 %;12.403;TRUE;FALSE;149;411;144;24.551;22.351;23;2.039;144;144;326;0;76,59 %;46.902;34.691;73,96 %;34.449;218;530;10.758;23.161;1,53 %;0,63 %;31,01 %;66,76 %;99,93 %;-24
64;PUTUMAYO;1;MOCOA;MOCOA;61.391;70,66 %;-15.458;FALSE;FALSE;1.030;60;134;22.546;20.834;24;1.808;134;134;324;0;70,66 %;43.380;30.413;70,11 %;30.186;194;312;22.666;7.208;1,03 %;0,64 %;74,53 %;23,70 %;99,89 %;-33
13;CORDOBA;13;CIENAGA DE ORO;CIENAGA DE ORO;61.812;78,90 %;-14.306;FALSE;FALSE;551;112;147;24.137;24.633;20;2.439;147;147;332;0;78,90 %;48.770;32.046;65,71 %;31.856;142;226;22.968;8.662;0,71 %;0,44 %;71,67 %;27,03 %;99,85 %;-48
28;SUCRE;200;SAN MARCOS;SAN MARCOS;62.642;76,73 %;-3.916;FALSE;FALSE;534;117;146;23.435;24.628;21;2.289;146;146;329;0;76,73 %;48.063;26.681;55,51 %;26.505;129;229;15.096;11.180;0,86 %;0,48 %;56,58 %;41,90 %;99,82 %;-47
1;ANTIOQUIA;106;CHIGORODO;CHIGORODO;62.678;85,55 %;-6.682;FALSE;FALSE;608;103;155;26.875;26.746;10;5.362;155;155;346;0;85,55 %;53.621;28.341;52,85 %;28.074;210;476;17.140;10.458;1,68 %;0,74 %;60,48 %;36,90 %;99,80 %;-57
19;HUILA;49;LA PLATA;LA PLATA;63.886;73,78 %;8.612;TRUE;FALSE;1.271;50;137;23.336;23.796;16;2.946;137;137;344;0;73,78 %;47.132;29.590;62,78 %;29.238;267;478;10.074;18.686;1,62 %;0,90 %;34,05 %;63,15 %;99,71 %;-85
1;ANTIOQUIA;82;CARMEN DE VIBORAL;CARMEN DE VIBORAL;65.553;72,59 %;13.327;TRUE;FALSE;448;146;141;24.383;23.202;15;3.172;141;141;337;0;72,59 %;47.585;35.645;74,91 %;35.255;354;726;10.601;23.928;2,04 %;0,99 %;29,74 %;67,13 %;99,90 %;-36
40;ARAUCA;25;SARAVENA;SARAVENA;66.026;62,70 %;-1.155;FALSE;FALSE;658;100;123;20.916;20.483;10;4.140;123;123;337;0;62,70 %;41.399;23.456;56,66 %;23.002;396;475;11.841;10.686;2,03 %;1,69 %;50,48 %;45,56 %;99,75 %;-58
13;CORDOBA;28;PLANETA RICA;PLANETA RICA;66.158;86,34 %;-4.513;FALSE;FALSE;1.148;58;155;28.487;28.635;14;4.080;155;155;369;0;86,34 %;57.122;32.768;57,36 %;32.498;224;317;18.347;13.834;0,97 %;0,68 %;55,99 %;42,22 %;99,86 %;-46
21;MAGDALENA;52;PLATO;PLATO;66.235;66,53 %;-4.280;FALSE;FALSE;1.504;44;131;21.179;22.889;20;2.203;131;131;336;0;66,53 %;44.068;24.503;55,60 %;24.347;118;199;14.214;9.934;0,81 %;0,48 %;58,01 %;40,54 %;99,84 %;-38
12;CESAR;150;AGUSTIN CODAZZI;AGUSTIN CODAZZI;67.879;79,59 %;-5.888;FALSE;FALSE;1.733;39;155;26.372;27.655;12;4.502;155;155;349;0;79,59 %;54.027;30.494;56,44 %;30.215;220;309;17.897;12.009;1,01 %;0,72 %;58,69 %;39,38 %;99,81 %;-59
9;CALDAS;130;VILLAMARIA;VILLAMARIA;69.285;70,03 %;2.679;TRUE;FALSE;461;150;147;25.502;23.019;20;2.426;147;147;330;0;70,03 %;48.521;34.113;70,31 %;33.468;596;747;15.021;17.700;2,19 %;1,75 %;44,03 %;51,89 %;99,86 %;-49
3;ATLANTICO;13;GALAPA;GALAPA;69.820;66,41 %;-11.965;FALSE;FALSE;98;712;134;23.088;23.280;8;5.796;134;134;346;0;66,41 %;46.368;27.849;60,06 %;27.721;106;208;19.739;7.774;0,75 %;0,38 %;70,88 %;27,91 %;99,92 %;-22
3;ATLANTICO;4;BARANOA;BARANOA;69.851;76,02 %;-12.052;FALSE;FALSE;127;550;158;26.716;26.385;13;4.085;158;158;336;0;76,02 %;53.101;35.375;66,62 %;35.239;105;263;23.514;11.462;0,74 %;0,30 %;66,47 %;32,40 %;99,91 %;-31
64;PUTUMAYO;2;PUERTO ASIS;PUERTO ASIS;70.006;76,55 %;-19.002;FALSE;FALSE;2.610;27;160;26.524;27.064;19;2.820;160;160;335;0;76,55 %;53.588;34.014;63,47 %;33.468;478;570;25.950;6.948;1,68 %;1,41 %;76,29 %;20,43 %;99,80 %;-68
1;ANTIOQUIA;178;MARINILLA;MARINILLA;71.117;75,33 %;18.722;TRUE;TRUE;115;618;156;27.512;26.063;8;6.697;156;156;343;0;75,33 %;53.575;39.781;74,25 %;39.434;305;646;10.033;28.755;1,62 %;0,77 %;25,22 %;72,28 %;99,89 %;-42
29;TOLIMA;46;ESPINAL;ESPINAL;71.549;88,05 %;6.182;TRUE;FALSE;217;330;181;32.626;30.370;20;3.150;181;181;348;0;88,05 %;62.996;43.118;68,45 %;42.515;549;607;17.863;24.045;1,41 %;1,27 %;41,43 %;55,77 %;99,87 %;-54
1;ANTIOQUIA;163;LA CEJA;LA CEJA;71.570;86,01 %;21.594;TRUE;TRUE;131;546;181;32.001;29.558;12;5.130;181;181;340;0;86,01 %;61.559;47.666;77,43 %;47.115;491;1.049;12.236;33.830;2,20 %;1,03 %;25,67 %;70,97 %;99,87 %;-60
21;MAGDALENA;25;EL BANCO;EL BANCO;72.131;72,05 %;2.735;TRUE;FALSE;820;88;159;25.268;26.699;29;1.792;159;159;327;0;72,05 %;51.967;27.494;52,91 %;27.334;120;181;12.209;14.944;0,66 %;0,44 %;44,41 %;54,35 %;99,85 %;-40
52;META;35;GRANADA;GRANADA;72.259;83,78 %;9.192;TRUE;FALSE;350;206;175;30.619;29.920;17;3.561;175;175;346;0;83,78 %;60.539;39.274;64,87 %;38.659;569;631;14.418;23.610;1,61 %;1,45 %;36,71 %;60,12 %;99,88 %;-46
21;MAGDALENA;31;FUNDACION;FUNDACION;72.934;82,03 %;-1.453;FALSE;FALSE;931;78;167;30.300;29.529;11;5.439;167;167;358;0;82,03 %;59.829;29.562;49,41 %;29.328;205;305;15.238;13.785;1,03 %;0,69 %;51,55 %;46,63 %;99,90 %;-29
28;SUCRE;40;COROZAL;COROZAL;73.282;69,09 %;-7.808;FALSE;FALSE;203;361;154;26.220;24.407;22;2.301;154;154;329;0;69,09 %;50.627;34.657;68,46 %;34.458;153;298;20.984;13.176;0,86 %;0,44 %;60,55 %;38,02 %;99,87 %;-46
5;BOLIVAR;22;EL CARMEN DE BOLIVAR;EL CARMEN DE BOLIVAR;75.179;82,47 %;6.322;TRUE;FALSE;954;79;190;29.330;32.668;26;2.385;190;190;326;0;82,47 %;61.998;33.012;53,25 %;32.764;204;352;13.045;19.367;1,07 %;0,62 %;39,52 %;58,67 %;99,87 %;-44
19;HUILA;34;GARZON;GARZON;75.926;80,46 %;13.158;TRUE;FALSE;580;131;179;30.316;30.775;21;2.909;179;179;341;0;80,46 %;61.091;40.563;66,40 %;40.121;396;657;13.153;26.311;1,62 %;0,98 %;32,43 %;64,86 %;99,89 %;-46
9;CALDAS;49;LA DORADA;LA DORADA;76.043;75,32 %;2.329;TRUE;FALSE;500;152;170;29.616;27.660;18;3.182;170;170;337;0;75,32 %;57.276;33.410;58,33 %;32.701;655;460;14.956;17.285;1,38 %;1,96 %;44,77 %;51,74 %;99,84 %;-54
5;BOLIVAR;7;ARJONA;ARJONA;76.370;78,30 %;-14.180;FALSE;FALSE;566;135;171;30.267;29.532;13;4.600;171;171;350;0;78,30 %;59.799;33.552;56,11 %;33.309;196;397;23.546;9.366;1,18 %;0,58 %;70,18 %;27,91 %;99,86 %;-47
21;MAGDALENA;95;ZONA BANANERA (SEVILLA);ZONA BANANERA (SEVILLA);76.510;67,00 %;-15.218;FALSE;FALSE;446;172;153;25.282;25.981;17;3.015;153;153;335;0;67,00 %;51.263;26.852;52,38 %;26.644;175;234;20.814;5.596;0,87 %;0,65 %;77,51 %;20,84 %;99,88 %;-33
26;QUINDIO;10;CALARCA;CALARCA;77.878;81,19 %;7.210;TRUE;FALSE;219;356;183;32.345;30.888;16;3.952;183;183;346;0;81,19 %;63.233;39.456;62,40 %;38.771;622;789;15.386;22.596;2,00 %;1,58 %;39,00 %;57,27 %;99,84 %;-63
1;ANTIOQUIA;166;LA ESTRELLA;LA ESTRELLA;79.103;84,56 %;13.812;TRUE;FALSE;35;2.260;197;34.623;32.270;13;5.146;197;197;340;0;84,56 %;66.893;44.432;66,42 %;43.909;482;965;14.566;28.378;2,17 %;1,08 %;32,78 %;63,87 %;99,91 %;-41
24;RISARALDA;86;SANTA ROSA DE CABAL;SANTA ROSA DE CABAL;81.608;85,04 %;8.207;TRUE;FALSE;486;168;201;35.566;33.835;23;3.017;201;201;345;0;85,04 %;69.401;45.252;65,20 %;44.460;695;967;17.643;25.850;2,14 %;1,54 %;38,99 %;57,12 %;99,79 %;-97
72;VICHADA;6;CUMARIBO;CUMARIBO;81.651;30,98 %;-7.585;FALSE;FALSE;65.193;1;93;11.497;13.801;37;684;93;93;272;0;30,98 %;25.298;10.928;43,20 %;10.846;46;59;9.186;1.601;0,54 %;0,42 %;84,06 %;14,65 %;99,67 %;-36
1;ANTIOQUIA;103;COPACABANA;COPACABANA;85.706;90,83 %;10.599;TRUE;FALSE;70;1.224;227;39.532;38.311;15;5.190;227;227;343;0;90,83 %;77.843;48.462;62,26 %;47.898;521;1.079;18.110;28.709;2,23 %;1,08 %;37,37 %;59,24 %;99,91 %;-43
1;ANTIOQUIA;70;CALDAS;CALDAS;87.385;83,80 %;10.370;TRUE;FALSE;111;787;213;37.795;35.431;15;4.882;213;213;344;0;83,80 %;73.226;49.444;67,52 %;48.573;810;1.247;18.478;28.848;2,52 %;1,64 %;37,37 %;58,34 %;99,88 %;-61
13;CORDOBA;25;MONTELIBANO;MONTELIBANO;87.735;71,81 %;-19.659;FALSE;FALSE;1.820;48;178;31.803;31.202;17;3.706;178;178;354;0;71,81 %;63.005;38.341;60,85 %;38.101;199;390;28.685;9.026;1,02 %;0,52 %;74,82 %;23,54 %;99,89 %;-41
1;ANTIOQUIA;218;SABANETA;SABANETA;92.159;108,02 %;35.139;TRUE;TRUE;15;6.144;289;53.577;45.969;16;6.222;289;289;344;0;108,02 %;99.546;72.437;72,77 %;71.999;407;1.636;17.612;52.751;2,26 %;0,56 %;24,31 %;72,82 %;99,96 %;-31
52;META;5;ACACIAS;ACACIAS;94.017;83,88 %;14.064;TRUE;FALSE;1.119;84;229;38.483;40.374;21;3.755;229;229;344;0;83,88 %;78.857;60.038;76,14 %;58.550;1.439;1.034;21.726;35.790;1,72 %;2,40 %;36,19 %;59,61 %;99,92 %;-49
31;VALLE;31;CANDELARIA;CANDELARIA;96.096;92,87 %;-29.140;FALSE;FALSE;285;337;262;46.910;42.337;27;3.305;262;262;341;0;92,87 %;89.247;59.475;66,64 %;58.890;546;730;43.650;14.510;1,23 %;0,92 %;73,39 %;24,40 %;99,93 %;-39
13;CORDOBA;58;TIERRALTA;TIERRALTA;97.227;74,74 %;-11.235;FALSE;FALSE;5.025;19;223;35.798;36.869;37;1.964;223;223;326;0;74,74 %;72.667;38.895;53,52 %;38.611;235;412;24.717;13.482;1,06 %;0,60 %;63,55 %;34,66 %;99,87 %;-49
48;LA GUAJIRA;11;MANAURE;MANAURE;98.299;65,09 %;-8.832;FALSE;FALSE;1.971;50;190;32.803;31.182;17;3.764;190;190;337;0;65,09 %;63.985;24.216;37,85 %;23.696;367;178;16.175;7.343;0,74 %;1,52 %;66,79 %;30,32 %;99,37 %;-153
25;NORTE DE SAN;54;LOS PATIOS;LOS PATIOS;99.535;84,25 %;28.194;TRUE;TRUE;133;748;246;43.148;40.709;19;4.414;246;246;341;0;84,25 %;83.857;47.732;56,92 %;47.410;297;620;9.298;37.492;1,30 %;0,62 %;19,48 %;78,55 %;99,95 %;-25
1;ANTIOQUIA;88;CAUCASIA;CAUCASIA;99.959;77,75 %;-7.508;FALSE;FALSE;1.411;71;232;39.558;38.162;28;2.776;232;232;335;0;77,75 %;77.720;42.817;55,09 %;42.321;422;717;24.556;17.048;1,67 %;0,99 %;57,35 %;39,82 %;99,83 %;-74
40;ARAUCA;1;ARAUCA;ARAUCA;101.457;80,82 %;18.368;TRUE;TRUE;5.841;17;242;40.795;41.198;23;3.565;242;242;339;0;80,82 %;81.993;38.548;47,01 %;38.087;386;681;9.519;27.887;1,77 %;1,00 %;24,69 %;72,34 %;99,81 %;-75
15;CUNDINAMARCA;31;CAJICA;CAJICA;102.554;66,73 %;9.091;TRUE;FALSE;51;2.011;199;36.333;32.106;12;5.703;199;199;344;0;66,73 %;68.439;54.751;80,00 %;54.226;507;1.309;21.913;31.004;2,39 %;0,93 %;40,02 %;56,63 %;99,97 %;-18
3;ATLANTICO;46;SABANALARGA;SABANALARGA;104.207;73,58 %;-17.330;FALSE;FALSE;421;248;224;38.730;37.944;19;4.035;224;224;342;0;73,58 %;76.674;48.822;63,67 %;48.545;231;351;32.762;15.432;0,72 %;0,47 %;67,10 %;31,61 %;99,91 %;-46
13;CORDOBA;10;CERETE;CERETE;110.723;71,39 %;-15.302;FALSE;FALSE;266;416;230;40.662;38.382;18;4.391;230;230;344;0;71,39 %;79.044;53.564;67,76 %;53.248;277;536;34.007;18.705;1,00 %;0,52 %;63,49 %;34,92 %;99,93 %;-39
31;VALLE;121;YUMBO;YUMBO;112.272;100,47 %;-35.386;FALSE;FALSE;228;492;334;58.282;54.517;37;3.049;334;334;338;0;100,47 %;112.799;72.036;63,86 %;71.550;426;788;53.074;17.688;1,09 %;0,59 %;73,68 %;24,55 %;99,92 %;-60
13;CORDOBA;37;SAHAGUN;SAHAGUN;112.585;75,59 %;-8.266;FALSE;FALSE;992;113;261;42.168;42.938;46;1.850;261;261;326;0;75,59 %;85.106;52.893;62,15 %;52.551;295;471;30.173;21.907;0,89 %;0,56 %;57,05 %;41,42 %;99,91 %;-47
25;NORTE DE SAN;100;VILLA DEL ROSARIO;VILLA DEL ROSARIO;113.903;95,41 %;34.332;TRUE;TRUE;228;500;316;57.185;51.490;18;6.038;316;316;344;0;95,41 %;108.675;49.311;45,37 %;49.024;255;522;7.085;41.417;1,06 %;0,52 %;14,37 %;83,99 %;99,94 %;-32
11;CAUCA;76;SANTANDER DE QUILICHAO;SANTANDER DE QUILICHAO;115.745;75,38 %;-29.967;FALSE;FALSE;518;223;250;45.560;41.686;28;3.116;250;250;349;0;75,38 %;87.246;63.535;72,82 %;62.504;904;875;45.798;15.831;1,38 %;1,42 %;72,08 %;24,92 %;99,80 %;-127
15;CUNDINAMARCA;88;FUNZA;FUNZA;115.923;70,29 %;-6.346;FALSE;FALSE;70;1.656;242;42.428;39.051;23;3.543;242;242;337;0;70,29 %;81.479;61.865;75,93 %;60.986;866;1.236;33.048;26.702;2,00 %;1,40 %;53,42 %;43,16 %;99,98 %;-13
23;NARIÑO;67;IPIALES;IPIALES;116.074;91,28 %;-30.226;FALSE;FALSE;1.707;68;300;55.217;50.737;21;5.045;300;300;353;0;91,28 %;105.954;68.290;64,45 %;67.512;666;718;48.510;18.284;1,05 %;0,98 %;71,04 %;26,77 %;99,84 %;-112
5;BOLIVAR;118;TURBACO;TURBACO;117.501;65,89 %;-15.469;FALSE;FALSE;204;576;220;38.893;38.531;16;4.839;220;220;352;0;65,89 %;77.424;45.850;59,22 %;45.648;159;573;30.272;14.803;1,25 %;0,35 %;66,02 %;32,29 %;99,91 %;-43
13;CORDOBA;22;LORICA;LORICA;117.924;79,28 %;-12.993;FALSE;FALSE;1.033;114;279;47.242;46.243;46;2.032;279;279;335;0;79,28 %;93.485;56.091;60,00 %;55.805;222;452;34.173;21.180;0,81 %;0,40 %;60,92 %;37,76 %;99,89 %;-64
15;CUNDINAMARCA;109;GIRARDOT;GIRARDOT;121.090;71,95 %;4.995;TRUE;FALSE;129;939;256;45.732;41.396;27;3.227;256;256;340;0;71,95 %;87.128;59.520;68,31 %;58.840;652;797;26.524;31.519;1,34 %;1,10 %;44,56 %;52,96 %;99,95 %;-28
12;CESAR;75;AGUACHICA;AGUACHICA;124.553;62,40 %;13.418;TRUE;FALSE;976;128;237;39.927;37.789;35;2.220;237;237;328;0;62,40 %;77.716;49.835;64,12 %;49.261;527;653;17.595;31.013;1,31 %;1,06 %;35,31 %;62,23 %;99,91 %;-47
21;MAGDALENA;16;CIENAGA;CIENAGA;128.647;73,38 %;-17.374;FALSE;FALSE;1.812;71;271;48.171;46.234;21;4.495;271;271;348;0;73,38 %;94.405;53.640;56,82 %;53.248;353;654;34.984;17.610;1,22 %;0,66 %;65,22 %;32,83 %;99,93 %;-39
7;BOYACA;79;DUITAMA;DUITAMA;129.192;75,54 %;599;TRUE;FALSE;186;695;283;51.912;45.680;22;4.436;283;283;345;0;75,54 %;97.592;73.569;75,38 %;72.820;710;1.389;35.416;36.015;1,89 %;0,97 %;48,14 %;48,95 %;99,95 %;-39
31;VALLE;22;BUGA;BUGA;131.499;83,47 %;-20.279;FALSE;FALSE;832;158;339;58.040;51.722;51;2.152;339;339;324;0;83,47 %;109.762;70.568;64,29 %;69.919;566;984;44.607;24.328;1,39 %;0,80 %;63,21 %;34,47 %;99,88 %;-83
19;HUILA;61;PITALITO;PITALITO;131.735;86,70 %;14.415;TRUE;FALSE;591;223;326;57.387;56.824;36;3.173;326;326;350;0;86,70 %;114.211;73.141;64,04 %;72.452;596;1.069;28.484;42.899;1,46 %;0,81 %;38,94 %;58,65 %;99,87 %;-93
25;NORTE DE SAN;61;OCAÑA;OCAÑA;132.387;68,28 %;24.873;TRUE;FALSE;460;288;269;47.654;42.741;42;2.152;269;269;336;0;68,28 %;90.395;61.194;67,70 %;60.672;462;845;17.477;42.350;1,38 %;0,75 %;28,56 %;69,21 %;99,90 %;-60
7;BOYACA;277;SOGAMOSO;SOGAMOSO;133.716;75,87 %;2.651;TRUE;FALSE;208;643;286;54.071;47.382;18;5.636;286;286;355;0;75,87 %;101.453;75.552;74,47 %;74.725;780;1.358;35.358;38.009;1,80 %;1,03 %;46,80 %;50,31 %;99,94 %;-47
1;ANTIOQUIA;35;APARTADO;APARTADO;133.811;82,07 %;-21.702;FALSE;FALSE;607;220;323;55.603;54.210;24;4.576;323;323;340;0;82,07 %;109.813;63.034;57,40 %;62.599;350;1.115;41.593;19.891;1,77 %;0,56 %;65,99 %;31,56 %;99,87 %;-85
17;CHOCO;1;QUIBDO;QUIBDO;133.906;66,08 %;-31.494;FALSE;FALSE;3.337;40;271;48.970;39.517;45;1.966;271;271;327;0;66,08 %;88.487;49.815;56,30 %;48.882;664;542;39.917;8.423;1,09 %;1,33 %;80,13 %;16,91 %;99,46 %;-269
1;ANTIOQUIA;280;TURBO;TURBO;136.374;73,30 %;-17.732;FALSE;FALSE;2.759;49;299;51.700;48.261;30;3.332;299;299;334;0;73,30 %;99.961;53.889;53,91 %;53.383;416;753;35.181;17.449;1,40 %;0,77 %;65,28 %;32,38 %;99,83 %;-90
31;VALLE;34;CARTAGO;CARTAGO;140.022;87,28 %;4.782;TRUE;FALSE;279;502;353;65.537;56.676;34;3.595;353;353;346;0;87,28 %;122.213;71.139;58,21 %;70.163;849;1.265;32.058;36.840;1,78 %;1,19 %;45,06 %;51,79 %;99,82 %;-127
15;CUNDINAMARCA;160;MADRID;MADRID;140.249;66,70 %;-10.616;FALSE;FALSE;120;1.169;274;48.676;44.868;21;4.454;274;274;341;0;66,70 %;93.544;72.150;77,13 %;71.040;1.069;1.452;40.102;29.486;2,01 %;1,48 %;55,58 %;40,87 %;99,94 %;-41
5;BOLIVAR;28;MAGANGUE;MAGANGUE;145.145;72,01 %;-14.360;FALSE;FALSE;1.568;93;315;51.906;52.610;53;1.972;315;315;332;0;72,01 %;104.516;55.218;52,83 %;54.907;237;451;34.408;20.048;0,82 %;0,43 %;62,31 %;36,31 %;99,87 %;-74
3;ATLANTICO;22;MALAMBO;MALAMBO;145.396;65,20 %;-25.746;FALSE;FALSE;108;1.346;274;48.413;46.381;15;6.320;274;274;346;0;65,20 %;94.794;55.146;58,17 %;54.893;214;411;40.114;14.368;0,75 %;0,39 %;72,74 %;26,05 %;99,93 %;-39
1;ANTIOQUIA;214;RIONEGRO;RIONEGRO;149.786;90,14 %;49.172;TRUE;TRUE;1.277;117;392;69.529;65.489;20;6.751;392;392;344;0;90,14 %;135.018;102.328;75,79 %;101.284;976;2.126;24.993;74.165;2,08 %;0,95 %;24,42 %;72,48 %;99,93 %;-68
15;CUNDINAMARCA;340;ZIPAQUIRA;ZIPAQUIRA;161.445;70,23 %;-13.856;FALSE;FALSE;197;820;332;58.977;54.411;22;5.154;332;332;342;0;70,23 %;113.388;88.884;78,39 %;87.788;1.051;1.808;49.918;36.062;2,03 %;1,18 %;56,16 %;40,57 %;99,95 %;-45
15;CUNDINAMARCA;55;CHIA;CHIA;164.995;75,29 %;22.081;TRUE;FALSE;76;2.171;355;65.494;58.728;23;5.401;355;355;350;0;75,29 %;124.222;96.920;78,02 %;96.127;758;2.212;35.917;57.998;2,28 %;0,78 %;37,06 %;59,84 %;99,96 %;-35
15;CUNDINAMARCA;169;MOSQUERA;MOSQUERA;166.203;59,63 %;-5.803;FALSE;FALSE;678;245;289;52.445;46.665;18;5.506;289;289;343;0;59,63 %;99.110;77.077;77,77 %;76.240;808;1.617;40.213;34.410;2,10 %;1,05 %;52,17 %;44,64 %;99,96 %;-29
15;CUNDINAMARCA;94;FUSAGASUGA;FUSAGASUGA;170.039;73,01 %;15.687;TRUE;FALSE;239;711;367;64.389;59.748;36;3.448;367;367;338;0;73,01 %;124.137;87.351;70,37 %;86.481;823;1.470;34.662;50.349;1,68 %;0,94 %;39,68 %;57,64 %;99,95 %;-47
31;VALLE;64;JAMUNDI;JAMUNDI;170.492;77,52 %;-25.049;FALSE;FALSE;655;260;382;69.512;62.647;38;3.478;382;382;346;0;77,52 %;132.159;88.747;67,15 %;87.817;816;1.352;55.757;30.708;1,52 %;0,92 %;62,83 %;34,60 %;99,87 %;-114
15;CUNDINAMARCA;76;FACATATIVA;FACATATIVA;172.064;60,62 %;-13.265;FALSE;FALSE;158;1.089;306;53.652;50.656;24;4.346;306;306;341;0;60,62 %;104.308;77.489;74,29 %;75.988;1.455;1.427;43.913;30.648;1,84 %;1,88 %;56,67 %;39,55 %;99,94 %;-46
27;SANTANDER;91;GIRON;GIRON;176.418;75,73 %;24.571;TRUE;FALSE;475;371;397;69.781;63.825;39;3.426;397;397;337;0;75,73 %;133.606;91.535;68,51 %;90.712;774;1.569;32.286;56.857;1,71 %;0,85 %;35,27 %;62,12 %;99,95 %;-49
44;CAQUETA;1;FLORENCIA;FLORENCIA;178.640;77,00 %;13.596;TRUE;FALSE;56;3.190;400;71.850;65.696;51;2.697;400;400;344;0;77,00 %;137.546;88.897;64,63 %;87.825;974;1.537;36.346;49.942;1,73 %;1,10 %;40,89 %;56,18 %;99,89 %;-98
46;CASANARE;1;YOPAL;YOPAL;181.548;74,51 %;30.835;TRUE;FALSE;2.771;66;401;68.971;66.298;36;3.757;400;401;337;1;74,51 %;135.269;98.816;73,05 %;97.691;1.031;1.672;32.592;63.427;1,69 %;1,04 %;32,98 %;64,19 %;99,90 %;-94
7;BOYACA;1;TUNJA;TUNJA;182.828;77,86 %;-10.100;FALSE;FALSE;118;1.549;404;76.762;65.593;26;5.475;404;404;352;0;77,86 %;142.355;108.715;76,37 %;107.528;1.138;2.210;57.709;47.609;2,03 %;1,05 %;53,08 %;43,79 %;99,95 %;-49
27;SANTANDER;160;PIEDECUESTA;PIEDECUESTA;187.763;71,67 %;30.550;TRUE;FALSE;344;546;408;69.813;64.764;42;3.204;408;408;330;0;71,67 %;134.577;98.362;73,09 %;97.422;875;1.590;32.641;63.191;1,62 %;0,89 %;33,18 %;64,24 %;99,93 %;-65
48;LA GUAJIRA;10;MAICAO;MAICAO;194.675;72,94 %;-9.246;FALSE;FALSE;1.782;109;401;73.292;68.704;24;5.917;401;401;354;0;72,94 %;141.996;62.729;44,18 %;62.127;484;747;35.313;26.067;1,19 %;0,77 %;56,29 %;41,55 %;99,81 %;-118
48;LA GUAJIRA;16;URIBIA;URIBIA;199.987;65,61 %;-8.291;FALSE;FALSE;8.200;24;385;68.157;63.061;30;4.374;385;385;341;0;65,61 %;131.218;37.678;28,71 %;36.713;719;318;22.343;14.052;0,84 %;1,91 %;59,30 %;37,29 %;99,35 %;-246
48;LA GUAJIRA;1;RIOHACHA;RIOHACHA;212.314;73,66 %;-18.081;FALSE;FALSE;3.120;68;471;81.463;74.925;59;2.651;471;471;332;0;73,66 %;156.388;85.539;54,70 %;84.717;667;1.084;50.857;32.776;1,27 %;0,78 %;59,45 %;38,32 %;99,82 %;-155
27;SANTANDER;19;BARRANCABERMEJA;BARRANCABERMEJA;216.219;87,26 %;-40.079;FALSE;FALSE;1.154;187;566;96.335;92.339;67;2.816;566;566;333;0;87,26 %;188.674;130.339;69,08 %;128.856;1.385;1.609;83.663;43.584;1,23 %;1,06 %;64,19 %;33,44 %;99,92 %;-98
31;VALLE;106;TULUA;TULUA;223.191;77,81 %;-4.612;FALSE;FALSE;911;245;513;92.899;80.768;65;2.672;513;513;339;0;77,81 %;173.667;105.989;61,03 %;104.711;1.172;1.745;53.789;49.177;1,65 %;1,11 %;50,75 %;46,40 %;99,90 %;-106
24;RISARALDA;25;DOSQUEBRADAS;DOSQUEBRADAS;230.086;78,84 %;6.150;TRUE;FALSE;70;3.287;527;97.720;83.685;44;4.123;527;527;344;0;78,84 %;181.405;113.870;62,77 %;112.324;1.405;2.316;51.929;58.079;2,03 %;1,23 %;45,60 %;51,00 %;99,88 %;-141
1;ANTIOQUIA;121;ENVIGADO;ENVIGADO;253.699;96,50 %;90.765;TRUE;TRUE;78;3.253;711;129.449;115.368;38;6.443;711;711;344;0;96,50 %;244.817;166.653;68,07 %;165.661;948;3.562;35.667;126.432;2,14 %;0,57 %;21,40 %;75,87 %;99,97 %;-44
23;NARIÑO;139;TUMACO;TUMACO;257.631;55,77 %;-67.192;FALSE;FALSE;3.778;68;521;73.619;70.053;225;639;521;518;277;-3;55,77 %;143.672;86.464;60,18 %;85.405;914;755;75.921;8.729;0,87 %;1,06 %;87,81 %;10,10 %;99,83 %;-145
1;ANTIOQUIA;151;ITAGUI;ITAGUI;303.766;88,23 %;53.731;TRUE;FALSE;17;17.869;737;140.758;127.241;43;6.233;737;737;364;0;88,23 %;267.999;169.903;63,40 %;168.043;1.736;3.772;55.270;109.001;2,22 %;1,02 %;32,53 %;64,15 %;99,93 %;-124
